Марка,Модель,Поколение,Двигатель,Артикул,,,,,,,,,,,,,,,,,,,
AUDI,100,IV (C4) 1990 - 1994,2.0 (101 л.с.),"5407,6592,2611,285,6682,1080,1511,1390,6632,1547,664,655,1143,431,6073,5964,6055,440,838,1243,6081,6082,378,1293,2407,880,1205,5798,1416,561,462,1216,943,6268,1312,353,2910,929,5897,737,6384,909",,,,,,,,,,,,,,,,,,,
AUDI,100,IV (C4) 1990 - 1994,AUDI,100,IV (C4) 1990 - 1994,AUDI,100,IV (C4) 1990 - 1994,AUDI,100,IV (C4) 1990 - 1994,AUDI,100,IV (C4) 1990 - 1994,AUDI,100,IV (C4) 1990 - 1994,AUDI,100,IV (C4) 1990 - 1994,AUDI,100,IV (C4) 1990 - 1994
AUDI,100,II (C2) 1976 - 1983,1.9 (100 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
AUDI,100,II (C2) 1976 - 1983,2.0 (115 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
AUDI,100,II (C2) 1976 - 1983,2.0d (70 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
AUDI,100,II (C2) 1976 - 1983,2.1 (115 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
AUDI,100,II (C2) 1976 - 1983,2.1 (136 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
AUDI,100,I (C1) 1968 - 1976,1.6 (85 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
AUDI,100,I (C1) 1968 - 1976,1.7 (100 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
AUDI,100,I (C1) 1968 - 1976,1.7 (80 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
AUDI,100,I (C1) 1968 - 1976,1.7 (85 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
AUDI,100,I (C1) 1968 - 1976,1.7 (90 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
AUDI,100,I (C1) 1968 - 1976,1.9 (112 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
AUDI,100,I (C1) 1968 - 1976,1.9 (116 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
AUDI,100,I (C1) 1968 - 1976,LS 1.7 (100 л.с.),"5648,1382,551,2654",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
AUDI,200,II (C3) 1983 - 1991,2.1 (136 л.с.),,"5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,840","5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,841","5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,842","5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,843","5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,844","5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,845","5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,846","5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,847","5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,848","5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,849","5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,850","5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,851",,,,,,,
AUDI,200,II (C3) 1983 - 1991,2.1 (182 л.с.),"5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,839,6116,667,6066,5772,1295,379,919,1285,5793,6280,1327,559,2915,879,1417,1347,1230,5302,2472,5775,463,945,356,5670,648,354,948,5602,5903,5338,736,930,1789,5880,738,2730,6618,5344,638,2305,6689,1338,910,1165,1301,715,368,907,6368",,,,,,,,,,,,,,,,,,,
AUDI,200,II (C3) 1983 - 1991,2.2 (137 л.с.),"5397,5397,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,6380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1647,1144,432,6046,5665,839,6116,667,6066,5772,1295,379,919,1285,5793,6280,1327,559,2915,879,1417,1347,1230,5302,2472,5775,463,945,356,5670,648,354,948,5602,5903,5338,736,930,1789,5880,738,2730,6618,5344,638,2305,6689,1338,910,1165,1301,715,368,907,6368",,,,,,,,,,,,,,,,,,,
AUDI,200,II (C3) 1983 - 1991,2.2 (165 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,200,II (C3) 1983 - 1991,2.2 (190 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,200,II (C3) 1983 - 1991,2.2 (200 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,200,II (C3) 1983 - 1991,2.2 (220 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,200,II (C3) 1983 - 1991,2.4 (136 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,200,I (C2) 1979 - 1982,2.1 (136 Л.С.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,200,I (C2) 1979 - 1982,2.1 (170 Л.С.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,50,1974 – 1978,1.1 (50 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,50,1975 – 1978,1.1 (60 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,50,1976 – 1978,1.3 (60 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 1996,1.6 (101 Л.С.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 1997,1.6 (70 Л.С.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 1998,1.9D (75 Л.С.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5793",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 1999,1.9D (90 Л.С.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5794",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 2000,2.0 (115 Л.С.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5795",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 2001,2.0 (137 Л.С.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5796",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 2002,2.0 (140 Л.С.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5797",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 2003,2.0 (90 Л.С.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5798",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 2004,2.3 (133 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5799",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 2005,2.6 (150 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5800",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 2006,2.8 (174 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5801",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 2007,RS2 2.2 (315 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5802",,,,,,,,,,,,,,,,,,,
AUDI,80,V (B4) 1991 - 2008,S2 2.2 (230 Л.С.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5803",,,,,,,,,,,,,,,,,,,
AUDI,80,IV (B3) 1986 - 1991,1.6 (70 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5804",,,,,,,,,,,,,,,,,,,
AUDI,80,IV (B3) 1986 - 1992,1.6 (75 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5805",,,,,,,,,,,,,,,,,,,
AUDI,80,IV (B3) 1986 - 1993,1.6d (54 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5806",,,,,,,,,,,,,,,,,,,
AUDI,80,IV (B3) 1986 - 1994,1.6d (80 л.с.),"5397,5962,6400,2655,616,2233,6639,1364,214,410,6640,6589,6676,6603,246,6668,286,5650,6534,5380,6622,6691,6444,755,6204,5668,6500,1552,6192,1386,6053,5661,757,6099,5996,1947,1144,432,6046,5665,839,6116,6676066,5772,1295,379,919,1285,5807",,,,,,,,,,,,,,,,,,,
